date	title	url	tags
2007-07-02	The New Plessy v. Ferguson	https://anildash.com/2007/07/02/the-new-plessy-v-ferguson/	policy
2007-07-02	I thought this was special	https://anildash.com/2007/07/01/i-thought-this-was-special/	blogs
2007-06-29	Why do all record industry execs sound like thugs?	https://anildash.com/2007/06/29/why-do-all-record-industry-execs-sound-like-thugs/	music|prince|riaa|entertainment
2007-06-29	Corey Spring and the Future of Journalism	https://anildash.com/2007/06/29/corey-spring-and-the-future-of-journalism/	blogs|journalism|wikipedia|internet|news
2007-06-28	The Non-Earthers Arrive	https://anildash.com/2007/06/28/the-nonearthers-arrive/	blogs
2007-06-26	On Blogs and Conversational Marketing	https://anildash.com/2007/06/26/blogs-conversational-marketing/	blogs|blogdex|conversation
2007-06-25	Making the News	https://anildash.com/2007/06/25/making-the-news/	blogs|advertising|journalism|news|media
2007-06-19	Green and Orange	https://anildash.com/2007/06/19/green-and-orange/	south asians
2007-06-18	A Matter of National Security	https://anildash.com/2007/06/18/a-matter-of-national-security/	south asians
2007-06-14	Indian Mango Alert Level: Orangish-Green	https://anildash.com/2007/06/14/indian-mango-alert-level-orangishgreen/	
2007-06-08	This one's for Yosemite Sam	https://anildash.com/2007/06/08/this-ones-for-yosemite-sam/	music|prince
2007-06-01	Google Gets Its Third Verb	https://anildash.com/2007/06/01/google-gets-its-third-verb/	tech
2007-05-31	Metadata	https://anildash.com/2007/05/31/metadata/	tech|drm
2007-05-29	Michael Jackson For Sale	https://anildash.com/2007/05/29/michael-jackson-for-sale/	music|michael jackson|paypal
2007-05-29	It's Springtime. Paris?	https://anildash.com/2007/05/29/its-springtime-paris/	travel
2007-05-29	Comic Release	https://anildash.com/2007/05/29/comic-sans-vincent-connare/	tech|microsoft|typography
2007-05-22	Little Guys Care	https://anildash.com/2007/05/21/little-guys-care/	links|tech|entrepreneurship|corporations|evite
2007-05-21	Inadvertent Lazymeme Clearinghouse Lamentations	https://anildash.com/2007/05/21/inadvertent-lazymeme-clearinghouse-lamentations/	memes
2007-05-18	At the Personal Democracy Forum	https://anildash.com/2007/05/18/at-the-personal-democracy-forum/	tech|personal democracy forum
2007-05-15	The Movie of the Map	https://anildash.com/2007/05/15/the-movie-of-the-map/	nyc|design
2007-05-09	Fortunate Insight	https://anildash.com/2007/05/09/fortunate-insig/	blogs|community|content
2007-05-03	A Theory	https://anildash.com/2007/05/03/a-theory-1/	tech
2007-04-30	Cats, Comics, and Closure	https://anildash.com/2007/04/30/cats-comics-and/	memes|cats
2007-04-26	Is Pidgin the Firefox of IM?	https://anildash.com/2007/04/26/is-pidgin-the-f/	open source|tech|instant messaging|firefox|aol
2007-04-25	MeowChat and PetSpeak	https://anildash.com/2007/04/25/meowchat-and-pe/	language|memes|cats|lolcats|online
2007-04-23	Pidgins and Creoles	https://anildash.com/2007/04/22/pidgins-and-cre/	language|nyc|anthropology|culture
2007-04-23	Cats Can Has Grammar	https://anildash.com/2007/04/23/cats-can-has-gr/	language|memes|lolcats|cats|humor
2007-04-21	Web History's History	https://anildash.com/2007/04/21/web-historys-hi/	google|tech|social media|microsoft|security
2007-04-20	Google Web History - Good and Scary	https://anildash.com/2007/04/20/google-web-hist/	google|tech|privacy
2007-04-13	Go look at the Internet.	https://anildash.com/2007/04/13/go-look-at-the/	blogs|internet|media|communication
2007-04-12	It's a Spectrum!	https://anildash.com/2007/04/12/its-a-spectrum/	tech|msnbc|design|branding|criticism
2007-04-09	Threatening to Kill Blogs	https://anildash.com/2007/04/09/threatening-to/	blogs|cyberbullying
2007-04-07	Meet up at PodCamp?	https://anildash.com/2007/04/06/meet-up-at-podc/	blogs|six apart|movable type|typepad|livejournal
2007-04-06	Sustainability Is A Feature	https://anildash.com/2007/04/06/halfassed-is-no/	blogs|google|tech|sustainability|design
2007-04-05	Where's the logo critique?	https://anildash.com/2007/04/05/wheres-the-logo/	tech|branding|msnbc|nbc
2007-04-04	Talkin' Bout Business Blogging	https://anildash.com/2007/04/04/talkin-bout-bus/	blogs|business|podcast|entrepreneurship|media
2007-04-03	Personal Pies	https://anildash.com/2007/04/03/post-3/	design
2007-04-03	Justin Timberlake: Jelly and Jams	https://anildash.com/2007/04/03/justin-timberla-1/	music
2007-04-02	The Importance of Infographics	https://anildash.com/2007/04/02/the-importance-1/	food|serious eats|design
2007-04-02	A Temple in Vegas	https://anildash.com/2007/04/02/a-temple-in-veg/	music|prince|criticism|funk
2007-04-01	Your April Fool's Day Joke Still Sucks	https://anildash.com/2007/04/01/your-april-fool-1/	humor|design
2007-03-27	On Blogging and Accountability	https://anildash.com/2007/03/27/on-blogging-and/	blogs
2007-03-26	Find Me Around the Web	https://anildash.com/2007/03/26/fin/	blogs|tech|twitter
2007-03-23	The original Rhapsody in Blue	https://anildash.com/2007/03/23/the-original-rh/	music
2007-03-23	The Amen Break	https://anildash.com/2007/03/23/the-amen-break/	music
2007-03-21	Telling the Backup Story	https://anildash.com/2007/03/21/telling-the-bac/	apple|microsoft|tech|marketing
2007-03-15	The Internet Is Where The Truth Is	https://anildash.com/2007/03/15/the-internet-is/	blogs|links|google|prince
2007-03-14	The Called Shot	https://anildash.com/2007/03/13/the-called-shot/	marketing|tech
2007-03-11	Panda Joke VIII	https://anildash.com/2007/03/11/panda-joke-viii/	blogs|humor|panda|comedy
2007-03-07	The Smoking Guitar	https://anildash.com/2007/03/07/the-smoking-gui/	music|prince
2007-03-07	Collecting Samples	https://anildash.com/2007/03/06/do-you-want-lin-1/	music|education
2007-03-02	The End As I Know It	https://anildash.com/2007/03/01/the-end-as-i-kn/	blogs|books
2007-03-02	Part of the 5% Nation	https://anildash.com/2007/03/02/part-of-the-5-n/	blogs
2007-03-01	National Pig Day!	https://anildash.com/2007/03/01/national-pig-da/	food|humor|usa
2007-02-27	Did they actually say 'Love 2.0'?	https://anildash.com/2007/02/27/did/	blogs|relationships
2007-02-24	The Old Boys Club is for Losers	https://anildash.com/2007/02/23/the-old-boys-cl/	blogs|tech|diversity
2007-02-24	The Essentials of Web 2.0 Your Event Doesn't Cover	https://anildash.com/2007/02/23/the-future-of-w/	tech|caterina fake
2007-02-22	Vancouver-Bound!	https://anildash.com/2007/02/22/vancouverbound/	blogs|canada
2007-02-22	Communicating Through Design	https://anildash.com/2007/02/22/communicating-t/	design|accessibility|animation|art|aesthetics
2007-02-20	Holding a gun to Dick Clark's head	https://anildash.com/2007/02/20/dick-clark-gun/	music|intellectual property
2007-02-20	Having 'Thank You' Money	https://anildash.com/2007/02/20/having-thank-yo/	tech|entrepreneurship|business
2007-02-19	Fired for Wording!	https://anildash.com/2007/02/19/fired-for-wordi/	blogs|tech|vox
2007-02-18	Zombie Media Research	https://anildash.com/2007/02/18/zombie-media-re/	blogs|media|journalism
2007-02-16	About Hiring Blogging Evangelists	https://anildash.com/2007/02/16/about-hiring-bl/	blogs|tech
2007-02-15	Them Changes	https://anildash.com/2007/02/15/them-changes/	music
2007-02-14	Consider Twitter	https://anildash.com/2007/02/14/consider-twitte/	tech|twitter
2007-02-09	Well-Spoken Links	https://anildash.com/2007/02/09/wellspoken-link/	links|advertising|aesthetics
2007-02-09	Clay Feats	https://anildash.com/2007/02/09/clay-feats/	blogs|tech|open source|failure|innovation
2007-02-08	Yahoo Pipes	https://anildash.com/2007/02/08/yahoo-pipes/	tech|yahoo
2007-02-07	See Segoe Go	https://anildash.com/2007/02/07/see-segoe-go/	tech|microsoft
2007-02-07	Represent Your Set	https://anildash.com/2007/02/07/represent-your/	tech
2007-02-02	You have to eat, sleep, and breathe it.	https://anildash.com/2007/02/02/eat-sleep-breat/	blogs|vox
2007-02-02	A Pre-Superbowl Prince Primer	https://anildash.com/2007/02/02/prince-superbowl-primer/	music|prince|best of|most popular
2007-02-01	A Blogger Summit	https://anildash.com/2007/02/01/a-blogger-summi/	blogs
2007-01-31	I am okay with my Yahoo sign-in.	https://anildash.com/2007/01/31/i-am-okay-with/	flickr|tech|yahoo
2007-01-29	South Korea's Infertile SEED	https://anildash.com/2007/01/29/south-koreas-in/	south korea|microsoft|linux|government
2007-01-25	The Story Is What You're Reading	https://anildash.com/2007/01/25/the-story-is-wh/	blogs|yahoo|india|terrorism|wired
2007-01-24	Speaking to Grantmakers	https://anildash.com/2007/01/24/speaking-to-gra/	
2007-01-23	A Four-Armed Grimace	https://anildash.com/2007/01/22/a-fourarmed-gri/	memes|nostalgia|advertising|marketing
2007-01-22	Where does video go?	https://anildash.com/2007/01/22/where-does-vide/	blogs|video|media
2007-01-22	This Is Rocket Science	https://anildash.com/2007/01/22/this-is-rocket/	tech|space
2007-01-18	Looking at Video	https://anildash.com/2007/01/18/vid/	tech|video|media
2007-01-17	It's the circle of (web) life!	https://anildash.com/2007/01/17/its-the-circle/	browsers|tech|yahoo|web|mozilla
2007-01-17	Cranky Geeks from the Vault	https://anildash.com/2007/01/16/cranky-geeks-fr/	tech|cranky geeks|youtube|google|podcast
2007-01-16	Portalization Proceeds	https://anildash.com/2007/01/15/portalization-p/	google|tech|yahoo|design
2007-01-15	What's the Word?	https://anildash.com/2007/01/15/whats-the-word/	tech|microsoft|itunes|apple
2007-01-12	Unsolicited Testimonials	https://anildash.com/2007/01/12/unsolicited-tes/	tech|microsoft|nokia
2007-01-10	Places to Go	https://anildash.com/2007/01/10/places-to-go/	links|paul ford|steve jobs
2007-01-10	My Library Is Dead	https://anildash.com/2007/01/10/my-library-is-d-1/	music|accessibility|advertising
2007-01-08	I'm a real pretend artist!	https://anildash.com/2007/01/08/pretentious-artist/	design|art|artists|collaboration|humor
2007-01-08	Blogging For A Living	https://anildash.com/2007/01/08/blogging-for-a/	blogs|media|nokia|consumer electronics
2007-01-05	Prince's Pretty Patent	https://anildash.com/2007/01/05/princes-pretty/	music|prince
2007-01-04	The John Adams Syllabus	https://anildash.com/2007/01/04/the-john-adams-syllabus/	blogs|education
2007-01-04	Debating a Bubble	https://anildash.com/2007/01/04/debating-a-bubb/	media|wall street journal
2007-01-04	Classy Post Alert: Farting Strippers!	https://anildash.com/2007/01/04/classy-post-ale/	comedy|web|community
2007-01-03	Statistics, Crime, and Community	https://anildash.com/2007/01/03/statistics-crim/	blogs|crime|community|statistics
2007-01-03	News is an Application	https://anildash.com/2007/01/02/news-is-an-appl/	media|tech|journalism|design|information
2007-01-03	Getting By	https://anildash.com/2007/01/02/getting-by/	
2007-01-03	For Your Consideration	https://anildash.com/2007/01/03/for-your-consideration/	
2007-01-02	The Corporate Blogging Show	https://anildash.com/2007/01/02/the-corporate-b-3/	blogs|media|business|podcast
2007-01-02	The Cities of 2006	https://anildash.com/2007/01/02/the-cities-of-2/	travel
2007-01-02	That personality isn't dead yet?	https://anildash.com/2007/01/02/that-personalit/	tech|personality|leadership|corporate culture
2006-12-30	Find me on Beet.TV	https://anildash.com/2006/12/29/find-me-on-beet-2/	blogs|six apart
2006-12-27	More Cranky Geeks!	https://anildash.com/2006/12/27/more-cranky-gee/	tech|cranky geeks|skepticism
2006-12-25	Goodbye, Godfather	https://anildash.com/2006/12/25/goodbye-godfather/	james brown|music|funk|soul|culture
2006-12-22	The Festival of Pork	https://anildash.com/2006/12/22/the-festival-of/	food|serious eats
2006-12-22	How to kill a personality	https://anildash.com/2006/12/22/how-to-kill-a-p/	media|tech|advertising|aesthetics|aol
2006-12-21	Monoculture Mania!	https://anildash.com/2006/12/21/monoculture-mania/	
2006-12-20	Microsoft Says, "Steal This UI"	https://anildash.com/2006/12/20/steal-this-ui/	microsoft|tech|office|word|powerpoint
2006-12-19	New New York	https://anildash.com/2006/12/19/remember-how-my/	nyc|community
2006-12-18	Zolt Levay: The Coolest Job in the World	https://anildash.com/2006/12/18/zolt-levay-the/	tech|photography|education|media
2006-12-18	How to Be (Properly) Offensive	https://anildash.com/2006/12/18/how-to-be-prope/	memes|humor|internet|culture
2006-12-15	More Sociopathic Writing	https://anildash.com/2006/12/15/more-sociopathi/	blogs|sociology
2006-12-14	Reviewing The View	https://anildash.com/2006/12/14/reviewing-the-v/	blogs|archives
2006-12-12	Ask MetaFilter Links	https://anildash.com/2006/12/11/ask-metafilter-links/	tech
2006-12-11	How Matt Haughey Beat Google	https://anildash.com/2006/12/11/matt-haughey-beat-google/	google|tech|best of|most popular
2006-12-10	How to detect a sociopath	https://anildash.com/2006/12/09/how-to-detect-a/	
2006-12-09	How to sell a movie	https://anildash.com/2006/12/09/how-to-sell-a-m/	blogs
2006-12-08	My Favorite View of My Blog	https://anildash.com/2006/12/08/my-favorite-vie/	blogs|archives|design
2006-12-06	Ten Thousand Fingers: Little Things Count	https://anildash.com/2006/12/06/ten-thousand-fi/	tech|accessibility|advertising|aesthetics|affiliate
2006-12-05	Links and Stuff	https://anildash.com/2006/12/05/links-and-stuff/	links|novell
2006-12-04	The best blogs you aren't reading	https://anildash.com/2006/12/04/best-blogs-you-arent-reading/	blogs
2006-12-04	Polishing the Diamonds Story	https://anildash.com/2006/12/04/polishing-the-diamond/	diamonds
2006-12-04	Just Saying No	https://anildash.com/2006/12/04/just-saying-no/	
2006-12-03	Me? In a Classroom?	https://anildash.com/2006/12/03/me-in-a-classro/	blogs|education
2006-12-02	Surprises Abound	https://anildash.com/2006/12/01/surprises-abound/	media|microsoft|tech|debate|dave winer
2006-12-01	Blood Diamonds	https://anildash.com/2006/12/01/blood-diamonds/	diamonds|ethics|advertising|best of
2006-11-29	What I do for a living	https://anildash.com/2006/11/29/what-i-do-for-a-living/	blogs|six apart|silicon valley
2006-11-28	It's the Help Cat!	https://anildash.com/2006/11/28/wii-help-cat/	nintendo|wii|animation
2006-11-27	The Starting Line is not the Finish Line	https://anildash.com/2006/11/27/the-starting-line/	best of
2006-11-21	More Linking, Less Thinking	https://anildash.com/2006/11/20/more-linking-less-thinking/	links|aol|andy baio|google|techcrunch
2006-11-16	This is what you should read on the web	https://anildash.com/2006/11/15/have-some-links/	links|google|microsoft|robots|yahoo
2006-11-14	The Problem Is, The Zune Is Brown	https://anildash.com/2006/11/14/brown-zune/	microsoft|music|tech|apple|itunes
2006-11-13	Ding Dong, It's a Podcast!	https://anildash.com/2006/11/13/ding-dong-its-a/	tech|podcast|comedy|humor|advertising
2006-11-13	Borat, Blogs, Boorishness and Bad Judgement	https://anildash.com/2006/11/12/borat-blogs-and/	blogs
2006-11-10	I'm Just Making Stuff Up	https://anildash.com/2006/11/10/n/	tech|microsoft|rant|monoculture|security
2006-11-09	Quotes	https://anildash.com/2006/11/09/quotes/	aesthetics|language|beauty
2006-11-08	Rethinking the Symphony	https://anildash.com/2006/11/08/rethinking-the-symphony/	music|marketing|music industry
2006-11-07	Names Behind  the New Face of Windows	https://anildash.com/2006/11/07/tjeerd-hoek-a-n/	tech|microsoft|design|user interface|windows
2006-11-02	The Birth of Boba Fett	https://anildash.com/2006/11/02/the-birth-of-bo/	star wars
2006-11-02	TL;DR	https://anildash.com/2006/11/01/tldr/	tech|journalism|new york times|media|best of
2006-10-31	The Story of America	https://anildash.com/2006/10/31/the-story-of-america/	tech|america|immigration|baseball
2006-10-24	Re-Revisiting Web Development Trends for 2006	https://anildash.com/2006/10/24/rerevisiting-we/	tech|innovation
2006-10-23	Some of my best friends are Mac users	https://anildash.com/2006/10/23/some-of-my-best/	tech|mac|apple|windows
2006-10-22	How to be a bitchy sports writer	https://anildash.com/2006/10/21/bitchy-sports-writer-how-to/	sports|journalism|media
2006-10-16	Life or Death for Web 2.0	https://anildash.com/2006/10/16/life-or-death-f/	tech|social software|monoculture|diversity|sustainability
2006-10-02	Monoculture Considered Harmful	https://anildash.com/2006/10/02/monoculture-con/	
2006-09-22	Revisiting the Software Monoculture	https://anildash.com/2006/09/21/the-software-mo/	tech|windows|microsoft
2006-09-20	The Threat of Extinction	https://anildash.com/2006/09/20/threat-of-extinction/	
2006-09-20	On Vox: QotD: My Musical Horoscope	https://anildash.com/2006/09/20/on-vox-qotd-my-musical-horoscope/	music|vox
2006-09-20	Hit The Road	https://anildash.com/2006/09/20/hit-the-road/	blogs|business|entrepreneurs
2006-09-19	Lawyers, Broadcasters, and Bloggers -- Oh My!	https://anildash.com/2006/09/19/lawyers-broadcasters-bloggers/	blogs
2006-09-18	Pizza Requires Culture	https://anildash.com/2006/09/18/pizza-requires/	food|culture
2006-09-18	On Vox: I'm Invincible!	https://anildash.com/2006/09/18/on-vox-im-invincible/	
2006-09-18	A very small planet	https://anildash.com/2006/09/18/a-very-small-pl/	photography|space|media
2006-09-15	Q &amp; A About Being A Nerd	https://anildash.com/2006/09/15/q-a-about-excel/	tech|excel|work|computer science
2006-09-13	Revisiting Web Development Trends for 2006	https://anildash.com/2006/09/13/revisiting-web/	scriptaculous
2006-09-12	Newspapers Striving to Evolve	https://anildash.com/2006/09/12/newspapers-stri/	blogs|newspapers|evolution|journalism|social media
2006-09-11	After Five Years, Failure	https://anildash.com/2006/09/11/after-five-years-failure/	nyc|9/11|best of
2006-09-08	But enough about me...	https://anildash.com/2006/09/08/but-enough-abou-1/	oreilly|open source
2006-09-07	Draw the Map, Draw the World	https://anildash.com/2006/09/07/draw-the-map-dr/	nyc|subway|maps|design|transportation
2006-09-06	News Flash: Spam Is Bad!	https://anildash.com/2006/09/06/news-flash-spam/	blogs|advertising|spam
2006-09-05	Help Keep Things Running!	https://anildash.com/2006/09/05/help-keep-thing/	nyc|fundraising
2006-08-31	It's Always August	https://anildash.com/2006/08/31/its-always-augu/	blogs|community|publishing|media|summer
2006-08-30	Pusateri's Pluto Planet Protest	https://anildash.com/2006/08/30/pusateris-pluto/	
2006-08-30	Frank Zappa on Crossfire	https://anildash.com/2006/08/30/frank-zappa-on/	music|prince
2006-08-29	More conversation about the Google Office	https://anildash.com/2006/08/29/more-conversati/	tech|small business
2006-08-29	A New Design	https://anildash.com/2006/08/29/a-new-design/	blogs|design
2006-08-28	Office 2.0 Conference	https://anildash.com/2006/08/28/office-20-confe/	tech|san francisco
2006-08-28	Google Office: Google Apps for Your Domain	https://anildash.com/2006/08/28/google-office-g/	google|tech|email
2006-08-28	Geeking in Excel Again	https://anildash.com/2006/08/28/geeking-in-exce/	tech|excel|microsoft|office
2006-08-28	A History of the Google Office	https://anildash.com/2006/08/28/a-history-of-th/	tech|google|firefox
2006-08-27	On Vox: Excel-lent.	https://anildash.com/2006/08/26/on-vox-excel-lent/	vox|microsoft
2006-08-24	100 Perfect Pixels: Vox Neighborhood	https://anildash.com/2006/08/24/100-perfect-pix-2/	tech|vox|design|user experience|livejournal
2006-08-23	Sexy: Links. Unsexy: Schadenfreude	https://anildash.com/2006/08/23/sexy-links-unse/	links|competition|success|failure|industry
2006-08-22	100 Perfect Pixels: Amazon's Gold Box	https://anildash.com/2006/08/22/100-perfect-pix-1/	amazon|tech|gold box
2006-08-21	Crackhead-Terrorist-Crazy Frenchman Love Triangle!	https://anildash.com/2006/08/21/crackheadterror/	
2006-08-21	100 Perfect Pixels: Nike Plus	https://anildash.com/2006/08/21/100-perfect-pix/	music|tech|apple|accessibility|design
2006-08-20	On Vox: Pandora can see my soul.	https://anildash.com/2006/08/20/on-vox-pandora-can-see-my-soul/	vox|music|soul|emotions
2006-08-20	On Vox: A QOTD From Me!	https://anildash.com/2006/08/20/on-vox-a-qotd-from-me/	vox|dogs|pets|humor
2006-08-18	Do blogs really have an impact?	https://anildash.com/2006/08/18/blogging-impact/	blogs|media|culture|web
2006-08-17	The Windows Apps You Never Need To Install	https://anildash.com/2006/08/17/the-windows-app/	browsers|tech|windows|user experience|software
2006-08-16	Way Too Much	https://anildash.com/2006/08/16/way-too-much/	humor|comics
2006-08-16	Talladega Nights, in review	https://anildash.com/2006/08/16/talladega-night/	comedy|film|movies|nascar|slate
2006-08-16	Pity the poor tourist	https://anildash.com/2006/08/16/pity-the-poor-t/	nyc|travel|anecdote
2006-08-16	Letters of Complaint	https://anildash.com/2006/08/16/letters-of-comp/	nyc|letters
2006-08-16	Hooray Cholesterol!	https://anildash.com/2006/08/16/hooray-choleste/	design|humor|health|food
2006-08-16	Here comes Water War I	https://anildash.com/2006/08/16/here-comes-wate/	metafilter|sustainability
2006-08-16	Evidence of Writer	https://anildash.com/2006/08/16/evidence-of-wri/	microsoft
2006-08-15	On Vox: Check the Mailbox, Biatch!	https://anildash.com/2006/08/14/on-vox-check-the-mailbox-biatch/	vox|gossip
2006-08-14	Flash Back	https://anildash.com/2006/08/14/flash-back/	tech
2006-08-11	The Palms Are Not On Fire	https://anildash.com/2006/08/11/the-palms-are-n/	
2006-08-10	I'm in the Time Shares Exhibition	https://anildash.com/2006/08/10/time-shares-exh/	nyc|rhizome|animation|exhibition|online
2006-08-09	Winning at What Cost?	https://anildash.com/2006/08/09/winning-at-what/	criticism|internet|online|politics
2006-08-09	Learning from the best	https://anildash.com/2006/08/09/learning-from-t-1/	
2006-08-08	They Wrote The Manual	https://anildash.com/2006/08/08/they-wrote-the/	music
2006-08-08	Revisiting the Wikipedia Conversation	https://anildash.com/2006/08/08/revisiting-the/	wikipedia
2006-08-08	I Make Funny Noises	https://anildash.com/2006/08/08/i-make-funny-no/	comedy|celebrities
2006-08-08	Dvorak on Online Community	https://anildash.com/2006/08/08/dvorak-on-onlin/	tech|metafilter|john dvorak
2006-08-08	Discontiguous Extended Selection Fun!	https://anildash.com/2006/08/08/discontiguous-e/	tech|windows|msdn
2006-08-08	(Insert "Gopher" Pun Here)	https://anildash.com/2006/08/08/insert-gopher-p/	
2006-08-07	YouTube Killed My Baby	https://anildash.com/2006/08/07/youtube-killed/	tech|youtube
2006-08-04	Alright, Kids.	https://anildash.com/2006/08/04/alright-kids/	links|social software
2006-08-03	I'm a Cranky Geek!	https://anildash.com/2006/08/03/im-a-cranky-gee/	cranky geeks|video|itunes|apple|media
2006-08-02	Love and Hate Links	https://anildash.com/2006/08/02/love-and-hate-l/	links|livejournal
2006-08-01	Open Your Eyes And Read The Links	https://anildash.com/2006/08/01/open-your-eyes/	usability
2006-08-01	Anti-Wikipedia Links	https://anildash.com/2006/07/31/antipedia-links/	wikipedia|ascii|bbs|criticism
2006-07-31	Antipedia	https://anildash.com/2006/07/31/quitting-wikipe/	tech|wikipedia
2006-07-26	Payment, Please!	https://anildash.com/2006/07/26/payment-please/	tech|community
2006-07-25	I Put Links In The Blog...	https://anildash.com/2006/07/25/i-put-links-in/	tech|links|web
2006-07-24	Start Your Week With Links	https://anildash.com/2006/07/24/start-your-week/	linux|apple|controversy|research
2006-07-24	Sales Numbers	https://anildash.com/2006/07/23/sales-numbers/	tech|microsoft|apple
2006-07-20	Would You Like Some Links?	https://anildash.com/2006/07/20/would-you-like/	links|amazon|flickr|infographics
2006-07-20	On Vox: below the belt	https://anildash.com/2006/07/20/on-vox-below-the-belt/	new yorker|vox|journalism|media
2006-07-19	Massaging the Data	https://anildash.com/2006/07/19/massaging-the-d/	tech|flickr
2006-07-18	The goatse t-shirt, a year later	https://anildash.com/2006/07/18/the-goatse-tshi/	memes
2006-07-18	Justin, Just Links	https://anildash.com/2006/07/18/justin-just-lin/	music|justin timberlake
2006-07-17	The Challenge of Technology	https://anildash.com/2006/07/17/the-challenge-o/	tech
2006-07-17	Justin Timberlake's "SexyBack": Pop for indie rock MP3 blogs	https://anildash.com/2006/07/17/justin-timberla/	music|mp3|amazon|love|sexyback
2006-07-14	The VC Three	https://anildash.com/2006/07/14/the-vc-three/	tech|venture capital
2006-07-12	Subscribe! (A little housekeeping)	https://anildash.com/2006/07/12/subscribe-a-lit/	blogs|tech|google|subscription
2006-07-12	Culture Jamming, or Jam & Lewis	https://anildash.com/2006/07/12/culture-jamming/	music
2006-07-11	Zidane World Cup Headbutt Animation Festival	https://anildash.com/2006/07/11/zidane-world-cu/	animation
2006-07-11	Best Day Ever: Chris Anderson	https://anildash.com/2006/07/11/best-day-ever-c/	typepad|journalism|publishing|media
2006-07-10	Bonus Features: The House of Links	https://anildash.com/2006/07/10/bonus-features/	tech|long tail|silicon valley
2006-07-10	A Review: Long Tail in the House!	https://anildash.com/2006/07/10/a-review-long-t/	tech|long tail|chris anderson
2006-07-08	On Vox: The Jay-Z of Blogging	https://anildash.com/2006/07/08/on-vox-the-jay-z-of-blogging/	hip hop
2006-07-07	Just the Links: Meaningful?	https://anildash.com/2006/07/06/just-the-links/	office
2006-07-07	I am appealing to young men!	https://anildash.com/2006/07/07/i-am-appealing/	tech|advertising|microsoft|gender
2006-07-06	Making Something Meaningful	https://anildash.com/2006/07/05/making-somethin/	tech
2006-06-27	Continuing the Conversation	https://anildash.com/2006/06/27/continuing-the/	blogs|conversation|comments
2006-06-19	Office 2007 is the Bravest Upgrade Ever	https://anildash.com/2006/06/19/office-2007s-ri/	microsoft|tech|software|business
2006-06-14	The Best Microsoft Blog	https://anildash.com/2006/06/14/the-best-micros/	tech|microsoft
2006-06-09	A Malcolm and a Martin	https://anildash.com/2006/06/09/a-malcolm-and-a/	politics
2006-06-07	That's good blog!	https://anildash.com/2006/06/07/thats-good-blog/	blogs
2006-05-31	YHBT HAND 2.0	https://anildash.com/2006/05/31/yhbt-hand/	blogs
2006-05-24	I'm a Hustla, Baby	https://anildash.com/2006/05/24/im-a-hustla-bab/	tech|valleywag|nyc|entrepreneurship
2006-05-19	Writing For Linking	https://anildash.com/2006/05/19/writing-for-lin/	journalism
2006-05-14	People Really Wanna Talk About Star	https://anildash.com/2006/05/14/people-really-w/	music|conversation
2006-05-04	Now here's what you need to know	https://anildash.com/2006/05/04/links/	tech
2006-05-03	Denial of Service Attack Against Six Apart	https://anildash.com/2006/05/03/denial-of-servi/	blogs
2006-04-28	The Ultimate Commenting Experience	https://anildash.com/2006/04/27/the-ultimate-co/	blogs|comments|community|design|experience
2006-04-24	Daniel Henninger is (Probably) Not a Cannibal	https://anildash.com/2006/04/24/daniel-henninge/	blogs|journalism|criticism
2006-04-11	Guesting at Kottke	https://anildash.com/2006/04/11/guesting-at-kot/	blogs
2006-04-10	Badvocacy	https://anildash.com/2006/04/10/badvocacy/	tech|criticism|design|internet|journalism
2006-04-04	Even More on Copy and Paste	https://anildash.com/2006/04/04/even-more-on-co/	tech
2006-03-31	Your April Fool's Joke Sucks.	https://anildash.com/2006/03/31/your-april-fool/	humor|web
2006-03-29	Hooray Blogs!	https://anildash.com/2006/03/29/hooray-blogs/	blogs|business|six apart
2006-03-28	Seen It	https://anildash.com/2006/03/28/seen-it/	fashion|parenting|humor|design
2006-03-16	A Culture of Criticism	https://anildash.com/2006/03/15/a-culture-of-cr/	tech|criticism|new york times|silicon alley|meetup
2006-03-13	CNN, Your mother must be proud!	https://anildash.com/2006/03/12/cnn-your-mother/	cnn
2006-03-12	Panda Joke VII	https://anildash.com/2006/03/12/panda-joke-vii/	
2006-03-10	KICKless in Austin	https://anildash.com/2006/03/10/kickless-in-aus/	austin|kick
2006-03-07	Copy and Paste? Live Clipboard.	https://anildash.com/2006/03/07/copy-and-paste/	clipboard|microsoft|ray ozzie|zdnet|blogs
2006-03-06	Reinventing Copy and Paste	https://anildash.com/2006/03/05/reinventing-cop/	tech
2006-02-27	The Road to Standardization	https://anildash.com/2006/02/27/the-road-to-sta/	tech|trackback|community
2006-02-24	Squee!	https://anildash.com/2006/02/23/squee/	blogs|six apart
2006-02-24	Me Me Me Me	https://anildash.com/2006/02/24/me-me-me-me/	blogs|podcast|business|media
2006-02-21	Michael Koppelman's Blog	https://anildash.com/2006/02/21/michael-koppelmans-blog/	film|music|television|media
2006-02-19	Do you love words?	https://anildash.com/2006/02/19/do-you-love-wor/	blogs|language|grant barrett|six apart
2006-02-18	Some Humans Are Defective	https://anildash.com/2006/02/18/some-humans-are/	
2006-02-16	undesign	https://anildash.com/2006/02/15/undesign/	prince
2006-02-06	Web 2.0 Overload	https://anildash.com/2006/02/06/web-20-overload/	six apart|filtering|sustainability
